vertex_id,x,y
08uGhvS5MfBk7crUCpnjva,-0.35863786935806274,0.012370183132588863
7ef4DlsgrMEH11cDZd32M6,-0.39313700795173645,-0.01211963314563036
43sNw9nvGYGLYnNiwI8oMZ,-0.2898373603820801,0.09662939608097076
2Vnw8zKmjhr1jczUeaqiQg,-0.39824891090393066,-0.05993860214948654
6TlRNJaezOdzdECnQeRuMM,-0.40303507447242737,-0.03746162727475166
5B4RzgnBLi7BU1CLQ4j0Nw,-0.355945885181427,-0.02131631225347519
6RRNNciQGZEXnqk8SQ9yv5,-0.3689679503440857,0.0025661224499344826
1cy5US2dffz6QGBAIzOGkq,-0.29262083768844604,-0.0448426827788353
78twQ5XCFJMTE37ZSU0gsj,-0.29030850529670715,-0.061439599841833115
6GCIYIWUBSLontW6divqsw,-0.5065106749534607,0.17433056235313416
5p0ietGkLNEqx1Z7ijkw5g,-0.33327609300613403,-0.030112801119685173
2CPqh63wRVscbceKcPxwvv,-0.29778778553009033,-0.05726926773786545
0v5lV9xxdEumQ2jKf5CBVp,-0.2829541265964508,-0.04686664789915085
0Ev562zA4pmUsBqjxsxxdx,-0.3389967381954193,-0.0278778038918972
7MQywXGHEev7JmwwIzMcao,-0.10091157257556915,-0.003125543240457773
6J2f8YFQ3A0DCfjVWYadbH,-0.38447731733322144,-0.012218241579830647
4cZ3UsiKd1kUQIaq4BFIj2,-0.2893715500831604,-0.04574550688266754
1q5h9UkGVYVoec4ydU9P0d,-0.3527936637401581,-0.07900898158550262
2gBQ35qqBE75t00kV221Xy,-0.3981744945049286,-0.025840023532509804
6cLhaRJ12cEBTAGOhHhFfC,-0.3506624698638916,-0.07781129330396652
776xH04Us0YBTdspg6C1cP,-0.46670833230018616,-0.22014284133911133
57h96qWrViAcioQHyb6exT,-0.6070118546485901,0.3737207353115082
35y7OxtEAxlWBiU23h58Dq,-0.5529820919036865,0.5322942733764648
5aRyqrJqvWqAeMdWlkgFt2,-0.5017841458320618,0.4242412745952606
2jinUjEUJEkE7g8MMHy2jp,-0.4898306727409363,0.4285343885421753
5l2PMgMfAZpA9pQXL7GRJ1,-0.5473577976226807,0.4023689925670624
5mcnwJN1BY6465ndVSxJkW,-0.5043501257896423,0.42434370517730713
0DwAc0Z8Td3jv5frUznqu1,-0.4934028387069702,0.4243084192276001
05IoeGvtLbtvRoh4kQpyv5,-0.5718059539794922,0.4976408779621124
1TCBe2nsdL8iyUO2cpcp6X,-0.513010561466217,0.42412233352661133
5LLwMjXNTEzdkwKpm2JzVh,-0.5469143986701965,0.47230732440948486
3BqzCdGZWpKFL7a2woV7mE,-0.5026814341545105,0.42484211921691895
3RaQAFBWsvQuzBIxoPmKLM,-0.5667355060577393,0.4921349287033081
4sQsjYwblKwyQEM4aYJ59h,-0.539653480052948,0.4645625352859497
71vcrhOiNUynGf6vLA0cUa,-0.5558465719223022,0.48147138953208923
4eFMFM1g6iqcLzB2owvtpA,-0.48373037576675415,0.42705103754997253
1x3fitHSJI4Zk6oRdRzqks,-0.48559778928756714,0.42221230268478394
6ItLASP9h9ZvU1J9iXEVXS,-0.5877538919448853,0.4979800581932068
0nX6YKTydZoZhZ50qIieKu,-0.525381326675415,0.4347440302371979
16DbWJjXzgIW1NPgy8hHqO,-0.5495942831039429,0.4750986695289612
1hx5zZoz6ARiIAss9hL7tz,-0.5004575848579407,0.430644690990448
3MssHYqBqavQHZ7ZPtfaIt,-0.58259516954422,0.50291508436203
293xp7wQ9T2abqNPrSsp6S,-0.5313703417778015,0.45540615916252136
2XdHM7xIoz9R94JeB3Cwrd,-0.5792748928070068,0.5140977501869202
1SEuaxmebW1bem36KHUgIN,-0.5064214468002319,0.41161516308784485
2PmT3D5xmvVzZCf11L2ifX,-0.5003935098648071,0.4333500862121582
6VCLQlfPhuocjJ9uRNA6zC,-0.6026803851127625,0.496957927942276
2bKyNLy99Ejw8ZOPv9GjRt,-0.5393263697624207,0.4642072319984436
6F4U9KUqfDWtOyKtXLktSy,-0.523316502571106,0.44618529081344604
0As9krp4hsjaYZ7qjxduJ6,-0.593672513961792,0.49957507848739624
186AJdrAFz8PSbtqOMQmf1,-0.5534998774528503,0.4791024923324585
1PdPAfSUz6faT0rszfsJbI,-0.525499701499939,0.4487149715423584
4CE6xlwvzlhpK47fwlk1uQ,-0.5030313730239868,0.42309442162513733
4P95QttwLCVENYos8kx9hc,0.5517573952674866,-0.053107377141714096
3m86wzEjkgbzNgbtDgeGBl,0.6053248047828674,-0.06394490599632263
4KBcjrfoYsrHDLaMKBMweP,0.5427510142326355,-0.053082436323165894
6gaPBR0jTJLPR2RQ1jdXBJ,0.5530058741569519,-0.05311735346913338
4zfcJXXZdEHeqm15It9HmU,0.5797169208526611,-0.0540735088288784
0Gg0CSaTDTtifQ7Ms7R7sk,0.48888006806373596,-0.05548395588994026
7pMg0npKLd11PZSLiG2WmE,0.4899333119392395,-0.033986542373895645
0vdbvgggS673fhvHdrU34E,0.5293640494346619,-0.053191788494586945
4GUOkTylTyNjJbAyhoWUGQ,0.4889848232269287,-0.055469758808612823
3XgBZDV6YwSXvRVMwSo7hC,0.552540123462677,-0.05311351642012596
0Xje1RsvbCe6B8DdpEkByL,0.556498646736145,-0.05315610393881798
2fyLa60VHi5qgHWqpllTL8,0.4890592694282532,-0.014351945370435715
1lOhOrz89X1Ru1HOp8Yq1U,0.5835890769958496,-0.054462186992168427
0Dam8JepUiNwHVviGnL1vJ,0.4762773811817169,-0.05735636502504349
4K5Cq5ER8TE0vp5aM6KnQ8,0.5270707011222839,-0.05322938784956932
3lbgEqjvf8rCRo350GQjtX,0.5939602851867676,-0.06363354623317719
1DMuJe3ldGxY67ApTp2pu0,0.578315258026123,-0.05396070331335068
4bTP7W5HEJYG0jR6EMfNka,0.46531763672828674,-0.06085639074444771
5nRMxTdZDwJPDx7l5us9jy,0.49965909123420715,-0.05436818301677704
0IYehIzAY7Ywlc01Bad1oi,0.46696558594703674,-0.06564906984567642
30KRO9zFx9yYQzAl5VzWYP,0.5961430668830872,-0.06039826571941376
52KWES2iCxwI1WURDuTTbo,0.4729039669036865,-0.05879213660955429
4aZ8NuVT0ZnS1Phcaf43gR,0.4933631122112274,-0.0596807636320591
0QsVWlNCj5oR6Cxcb5szWb,0.5847651362419128,-0.05049290880560875
5NSF7NcIXyJsbKcONXsKSa,0.5185136795043945,-0.0534285232424736
6C3KH7bkIb9B3oy6yjfx8c,0.5291222929954529,-0.05319562554359436
2BV82jtAOKHWhNnntbKF8V,0.4846111238002777,-0.05613008886575699
3I97OwBVScXvHfwwemYoMH,0.5170111060142517,-0.05347456783056259
7klI3aS3DTqBsDgSUCYu9R,0.5491575002670288,-0.05309164524078369
3jCVbYlg9yXcTLEcN7PIL4,0.5803181529045105,-0.052239082753658295
1VzMhhGnR4Hr7MjFmjvtWx,0.5455664992332458,-0.05308128520846367
3SqWGhoPIuaH0E9RDu6iaE,0.4665887951850891,-0.06919475644826889
2Ow4Pmi0VOOLvbmJ8V70qo,-0.4582945704460144,-0.04075023904442787
1pRShUtGOG6ZP5fsnw9G4h,-0.29953935742378235,-0.0471125952899456
5hff5RQeE84pznOt8WEWeO,-0.36948439478874207,-0.0163674708455801
6pWzCKTrKrwbUPzY8RLCoP,-0.4059150516986847,-0.027047498151659966
1Le4SDanBrX8OtmnnyTNrh,-0.38692334294319153,-0.05328310653567314
6N9uyMZf9pbNOuomveWscp,-0.3518012464046478,-0.022900953888893127
4tERsdVCLtLtrGdFBf9DGC,-0.44543901085853577,-0.009366653859615326
3Gf5nttwcX9aaSQXRWidEZ,-0.10186140239238739,-0.003651582868769765
4r1CoAATVuxag55Ct3Y1aX,-0.2879430651664734,-0.07734894752502441
7hdh5SgZ0l9tjcjUAhskPi,-0.31319257616996765,-0.03782191127538681
1yAPglN5AGf7UoLK062ZYq,-0.3130980134010315,-0.037856828421354294
5FRIqUXfTazrtRmYEGO4G0,-0.32241594791412354,-0.03432610630989075
6YndZBGmLySgsVScckWkmO,-0.4123656749725342,-0.03698777034878731
4Q4K8fikwOmZYmz82Wco4w,-0.2599952518939972,-0.04580612853169441
1gv4xPanImH17bKZ9rOveR,-0.27499639987945557,-0.04386197030544281
7GCVboEDzfL3NKp1NrAgHR,-0.286294549703598,-0.06404927372932434
0PDUDa38GO8lMxLCRc4lL1,-0.35060665011405945,-0.023361383005976677
0WGn8xhpPumX73lECUY5Yo,-0.27550649642944336,-0.0479993037879467
4xAk8Lw82G3YoVSOdVAsBx,-0.27733978629112244,-0.04354120418429375
5Ku9hI8wRKFYT80Mmvx7FT,-0.4525702893733978,-0.00856051966547966
31er9IGsfFbwqy1pH4aiTP,-0.3414565920829773,-0.026917042210698128
35o9a4iAfLl5jRmqMX9c1D,-0.3653815984725952,-0.01781168207526207
6D9784CzwRHlnIHdtjsBME,-0.35661619901657104,-0.07500996440649033
2XgRGKZqta5TAAqt9jgxwX,-0.38319769501686096,-0.0553523488342762
2n3CaPGPLYnYAvTEwKCX8t,-0.32886308431625366,-0.03183211758732796
1uH1Nd8vet2uoZSDFSDwbh,-0.2879582345485687,-0.06193763017654419
0ND8rF8oirMXtE59n585P6,-0.3631552457809448,-0.10056030750274658
12wSL3tGk3MtbDEhfG7xy3,-0.34351640939712524,-0.02611321210861206
59dLtGBS26x7kc0rHbaPrq,-0.18895532190799713,-0.001568143256008625
5cvj3dJjzGxcMC2tTADwuw,-0.362048864364624,-0.019027214497327805
0occ3Gxp6ZV5DUmJNuEsQB,-0.40668511390686035,-0.03365234658122063
1rYYJVlUV2EcgehVUnwJvy,-0.27791666984558105,-0.04787805676460266
6GnNvwJA1VTkoZoyTy6s3L,-0.5002223253250122,0.45452940464019775
6YEDQ50tALdH10DQxpQZ44,-0.5804428458213806,0.5137723684310913
3I9MgUOamBgRWsS1Sa7KKc,-0.5030952095985413,0.4270598590373993
5gWlRVgoaBCNoTL0J1wNDq,-0.4950820505619049,0.44904378056526184
5P2I73QMjdzxgAGNEKpwQw,-0.560977041721344,0.38105344772338867
3xvQ7jFN3XoTPeH3GCGj6Q,-0.5401296019554138,0.46507859230041504
1GGFvK5AtBQGPrclieWWD8,-0.5786395072937012,0.5127298831939697
50uw8iZZ9xHxUwNqlbUYin,-0.5320078730583191,0.45612287521362305
2gYdkdRAy59oHjcVd2upUP,-0.5664888024330139,0.4918985664844513
1bih91Y06qt9xHgEDK9Euj,-0.487790584564209,0.42808854579925537
7rj21LjkYq4gWGpCmvOAF5,-0.5399834513664246,0.46492013335227966
4WcDAHjCna87RamADVqekP,-0.5077050924301147,0.42189767956733704
2wIgAebN4XCsHeYhGeOkDl,-0.4968119263648987,0.4187038540840149
6DTjSJM6PIz0mgdTK1JaFq,-0.5153877139091492,0.42621803283691406
79sge1vbky0hPtE8fmmIsD,-0.5380617380142212,0.4628294110298157
21n5RtxLTUNNMsEEVRyMno,-0.5851006507873535,0.4655701220035553
4YgHcoTFDo4U4cYND2ZFsl,-0.4769453704357147,0.43024641275405884
12iK8JMwdBaDhdalZHRT80,-0.5968770980834961,0.5030658841133118
0tLdh4qZu79G6fweCPdtei,-0.5134255290031433,0.43483418226242065
3ETQr4SECzp6mMMnubMFmV,-0.5105388164520264,0.42241528630256653
3RO5auKdVuqkAatbD9v9I9,-0.5875130891799927,0.49312445521354675
0mqDNdnkSOTKqsUIsAEfW2,-0.5068782567977905,0.4631444215774536
2jHqz0XXugOGhpaRS4tT62,-0.5603890419006348,0.5295981168746948
0Qs8VmB3VPecGLGef4shI0,-0.5505021214485168,0.47603604197502136
0KolR78aYglcksc0W0JAJJ,-0.5027274489402771,0.4269723892211914
6luedo31thjdjx3nH7OxfI,-0.5060772895812988,0.41316911578178406
3bnuB0jstv5oVEwB3EiIs6,-0.5786486864089966,0.5120642185211182
5mjL41sa62Zgs7IXlOfJRU,-0.5848564505577087,0.4985843896865845
21Ypphhtrnf2nSxNx3G9xO,-0.5375024676322937,0.46221742033958435
1ujHAmiTCFaKZoA4w6sGOu,-0.5078069567680359,0.428049772977829
12f3UbBnYHrZ7vbRXfyDA9,-0.5798717141151428,0.5051067471504211
7or9ISGomoUG2KtqlfZst3,-0.5848257541656494,0.46868106722831726
4rEQxLXOWiSLKSEPtcatsO,-0.041286252439022064,0.03713280335068703
7bmFIY0IMLmQwtkypvN30s,-0.1500011384487152,-0.013823986984789371
4WDcbzUUiOV3gTsNkIp4AE,-0.1435154229402542,-0.008931164629757404
5SLi8KXjRU2OAmj7G5f1zi,-0.12215939909219742,0.0027813727501779795
6H6nrJusQ1fto5mbeCDqYx,-0.13504046201705933,-0.009899599477648735
68LC5ikaxMZQ1hygovT23i,-0.17869389057159424,-0.019832197576761246
5A7yUOZb3SJ1kNgDXWUhUi,-0.1190626323223114,0.004262418486177921
7DZ5c5fqTrofuQtvWv0d8P,-0.14031332731246948,0.015373329631984234
2ot5ZI8ittViSVU2EjFEiE,-0.048637766391038895,0.021785564720630646
0k4r0pgUcsAKilTn4IO4Ar,-0.04567298665642738,0.03466145321726799
5xHKhEXo6WafoQF3zKA7pL,-0.03639458492398262,0.04317132383584976
4Jv2yve15nztsfMoAw2gE1,-0.1769598126411438,0.017703864723443985
0QrVQ5d09dKkY7Bygc1TOM,-0.15635044872760773,0.045627329498529434
76bQCBXhLyx2AABr4PKrUv,-0.07063896209001541,0.05230124294757843
4q6WRvAhcH9YjlXqdB7LKX,-0.15759475529193878,-0.02224944718182087
1FfD51To9vdYIU3HeKbJdP,-0.054905157536268234,0.004453112371265888
4YHnBZFCRlPm4e9yMErLbB,-0.15168841183185577,-0.014835778623819351
6tZO6GAYeQ1NBi5nFUtsiM,-0.14676393568515778,0.021519284695386887
43jegHDBNYrfHBXmHJmyZD,-0.06256745755672455,0.027963750064373016
3VNYYrbWAWb1LvS4ngHQlc,-0.06735150516033173,0.026134314015507698
0uHPIaSEZBOteucq71Xri9,-0.15895839035511017,-0.024548521265387535
0B5cbuj52TB0TZ0nnvNXbc,-0.15278729796409607,-0.016382435336709023
5ylffq5ppAHSXPyWQx6qta,-0.06542768329381943,0.026872918009757996
3Kc5HvNMhJLY8qdrCN0uWV,-0.04456488788127899,0.053044065833091736
47AeNTX6CezI1izudwlPt1,-0.06298280507326126,0.027805671095848083
6G8Cfojv5PCRqpW7w9ZacX,-0.1284603625535965,-0.0003495420969557017
7jrrmJ8Q3ZlyAwIssaycDO,-0.06020718440413475,0.028858516365289688
0ffYwu6nvOaqj2Da0Uw28d,-0.15949727594852448,-0.025582950562238693
23VTr4ptlFTvOuWHcIp4gh,-0.05448252335190773,0.027637997642159462
1A0e5b6hBaPSlodxe4GcGC,-0.17263907194137573,0.04653782770037651
68KBIDIe3BrFxS9guyEFBc,-0.09303287416696548,0.015794238075613976
6gzL899ywIcVNyNZ7viWVL,-0.06828981637954712,0.014871462248265743
5eYOpiuj4lwOAIlshbDRCS,-0.14252646267414093,-0.017239216715097427
2vTaJUmo86Urykp02ttRxY,-0.1583949327468872,-0.023559367284178734
6HGR3nK1dvBMCIibwMAoT3,-0.05974042788147926,0.029035015031695366
4rFWVKfWQ1dK8qOrSDwjh4,-0.13037671148777008,-0.0013409984530881047
0EXyE7VONyOgYfSpiR07K4,-0.13574588298797607,0.007490023039281368
7x1FBAWoe7ubfkhdvoWI5r,-0.15040650963783264,-0.02213318832218647
1lBKmc0qQNTcsLwPhRsQhp,-0.17631520330905914,-0.006823552772402763
1oMaz3tktNBr5pEAw4jS04,-0.15202529728412628,-0.03169552609324455
5ksNTbpRkjqiHRostKtM44,-0.17619511485099792,-0.0072191376239061356
2hkk5aBSRmo3TWRXOcjJ9o,-0.0581592358648777,0.027513297274708748
7M5FX8YLq4fKhqMEKJcPP4,-0.11856210231781006,0.004498388152569532
6wj5CcvvoMC1kxZHvj4hd4,-0.15068583190441132,-0.01403578370809555
5AnhRsdh7xlJQNMZR2TGeg,-0.03674757853150368,0.04582339525222778
36lrPTHJvcPmY0Afv1bRaV,-0.04920294135808945,0.03413963317871094
1mRbxQOQMv84iJavCksJHB,-0.12502211332321167,-0.009065456688404083
41Pa787fV3lTEMBTLGq8qy,-0.16855007410049438,0.01192356739193201
5wEoLcLIeJLWlFJoI3WvtO,-0.06615707278251648,0.026593592017889023
58KwjvfMSgKE2ihmY3zfch,-0.048036523163318634,0.033601317554712296
3taLvRv4LZB1otPVunXkQV,-0.1617507040500641,0.061851684004068375
11UpCZGguNAiYrLAxjMxe7,-0.18516235053539276,0.007244844920933247
5aVgKqKqw71aHbz7S7wCpV,-0.1072482243180275,0.009661711752414703
4gm9ffVg0pGiMJ0xyOpFiI,-0.1614351123571396,-0.029922107234597206
0t35BwXDOjUXB4v3D5rWmL,-0.14586743712425232,-0.028632907196879387
40cKnf8ASLipltDih31uoR,-0.13312259316444397,-0.0028024758212268353
3PQF6XLY2APP28AWr5MZDA,-0.1207132637500763,0.003477387363091111
3jAyOo8b9EkUYyqUnhLsuR,-0.15187335014343262,-0.03188928961753845
4JrF4kXG0ZRGqg9Bmjc7Wv,-0.16288450360298157,-0.03413080796599388
6SmLhLzMQ1QjnewfNS8Gsi,-0.09527650475502014,0.014846906065940857
0Iqz937S0uMPHDcwbOQAog,-0.12588752806186676,0.00095078517915681
089em2essB8Ck9aX4hB7c3,-0.12521971762180328,0.0069528562016785145
3oiJs6xqS4MlzdphEJd73F,-0.06818641722202301,0.025812014937400818
41h9MUG4NDd3m7QqyixIq9,-0.16515806317329407,-0.03215288370847702
4BkFVCDaobMOvm56XGdnzQ,-0.28949740529060364,0.3237454295158386
2bRTx2DsAMptWkXx9aeuf6,-0.24152399599552155,0.24327631294727325
3hGzVKubZBIx0na8FYRBVY,-0.270050048828125,0.3802603483200073
1BpG59DLyW6jZxN2PYiUA3,-0.2495473474264145,0.27026012539863586
0XGdMXidKlqxyFFybGJUQU,-0.30860498547554016,0.3502289056777954
7FNGHqa1mcxaBBqiCr22sK,-0.24411045014858246,0.2525999844074249
3d80ghHkDghJI78Ca6i0fN,-0.34593886137008667,0.3082888424396515
57TiuPSAP1iw0SnjJ8nzPd,-0.3300446569919586,0.3341618478298187
4fUPVwqgZ81Zkv4EknyDTF,-0.3464813828468323,0.30388790369033813
2lndMeBFLAfg6cn0etfMjx,-0.33187487721443176,0.30044621229171753
1ptpoTFbED9EWxWW6CX4aX,-0.2572835087776184,0.383394330739975
0fDeZ7YM7UtW4EJoQC402G,-0.24949611723423004,0.26467165350914
6yXxIuw7HOcBBD0BB9Z4BR,-0.22162483632564545,0.26475146412849426
126B1mu0tb4gEqyjufUjms,-0.253259539604187,0.27108389139175415
2K6NqD4h1Y6PGdYJAubHLX,-0.23518119752407074,0.24607954919338226
0PGVmGVnLNF58JFieI3p14,-0.24278613924980164,0.27235162258148193
3d8PbKZmaZmDJxsO5hH3Qm,-0.24227027595043182,0.24529528617858887
7oPUTr7pO7Obt8brELTHlg,-0.28781452775001526,0.321455180644989
6YBlg3nwkVBnpOkrEaoPrQ,-0.3091118633747101,0.3450237512588501
1ji646QD5gihAcgbMhfzk7,-0.31149476766586304,0.36743780970573425
3Pd1HEol9zpq1hXQTewJSP,-0.29942211508750916,0.337094783782959
4JLHvLj1cHJpopm40v32lY,-0.33056455850601196,0.33567628264427185
1gjluzeZAz7zguiuiv8Vug,-0.30916842818260193,0.3547840714454651
3M9rcIxTMj35qPyqtNeLe5,-0.22990046441555023,0.35232192277908325
6JZoWhPUW1rF5FHmeAKH7R,-0.2856399714946747,0.37603631615638733
0whVLvwNAqBaR2p1o6KV4I,-0.32686349749565125,0.310985803604126
1rQzgEIUunLMvAUSYJIzyl,-0.2470497041940689,0.25326722860336304
6bexT12e03xTtGzBgNe0dE,-0.2633768916130066,0.2867538034915924
3kfd2K9w54Rqwkr6uFhr6Z,-0.3356820344924927,0.32452547550201416
4isxMquXplgA0jimVb0OHB,-0.24507582187652588,0.25537213683128357
4Qpc3gQZKV7kq22ETvM2DS,-0.26635587215423584,0.291149765253067
6IgIPWjUrRBTIm07t7H64S,-0.2843545973300934,0.3167085349559784
0v7rJIwQ2xeB1W19eU5IQS,0.7300936579704285,0.4239358603954315
7MvQQGqYE4r0ucTarmI2Gr,0.7236599326133728,0.40777212381362915
6bY2lEYwgJRnoPWWT1Hld9,0.7218255400657654,0.38222599029541016
3vwp8b7pKnqbxdfnGF63Bf,0.6875703930854797,0.5546162724494934
1AGeDbAlIcoJN01bLkFN82,0.6877180933952332,0.5554637908935547
1xXT6yyrbqlfLNT8BuqYRg,0.6881654858589172,0.5578392744064331
4r8JqkhpTb5tzSKKHnVJIJ,0.7296635508537292,0.3081299960613251
05RjRBgVRLQ9hx5go5AQVQ,0.7232071757316589,0.34285590052604675
68iBMrMRc1rg4eAxJbvxch,0.6923012733459473,0.5739864706993103
17uI7afUaul1hCzMTF9txd,0.6914057731628418,0.5709342360496521
67oVfF0vTho93GyzHivFXH,0.6903663277626038,0.5672104954719543
5L2RG2sH46zyYAuWzLSHRe,0.6867097616195679,0.5486652255058289
5QtQFSdyZEl0w4iDxAyv76,0.7290039658546448,0.3105679452419281
4OcvkkpF3xmyCGGY5IBlgi,0.6870865821838379,0.5515329241752625
1feANd8EfcDP5UqSvbheM3,0.6876083612442017,0.5548384189605713
0MLZAgKQKHbPsJ12qHS860,0.7228369116783142,0.3485817015171051
2b9gKdGGd9LBd5wsjRmP2k,0.6872361898422241,0.5525420308113098
6D07ElJJTN2NwDPTU4oqWb,0.6874587535858154,0.5539520978927612
6vKTm5I3Nqpw6CJt7NgHLz,0.6866130828857422,0.5478260517120361
4BTPzhEsyW3blWcxcuhLM0,0.6872657537460327,0.552733838558197
0ojpEubhy4JNeVftmVuiN7,0.7213578224182129,0.35306206345558167
1Xl83AOH0iWEOVFcdQqKBW,0.7204192876815796,0.37722381949424744
1FdbP9ZAcqQnOcda55boaL,0.6876375675201416,0.5550060868263245
0lpDlWrV0Cw3eGGvPU6d3R,0.6873846650123596,0.5534866452217102
36mrWOLr5OS3INC5ThB64F,0.6913712024688721,0.5708348155021667
3gOlVEwSmsrqKt590wbWt3,0.6875964999198914,0.5547685623168945
2fPPWdQuHY3CxPIOk6qbwH,0.686650276184082,0.5481560230255127
3j7qgmJC8Nv5cyeg6J6EQV,0.6870282292366028,0.5511227250099182
7KeiiTR9dyreMiduSzUSyZ,0.6873616576194763,0.5533443093299866
456MDt4LqzD2uoM6znnRGe,0.5450857281684875,-0.05308090150356293
6gZQ5bj2GHJj7sndCgx5ke,0.5795630216598511,-0.05520271137356758
4q9lbamYwki8Qty5nNzkcI,0.48617082834243774,-0.0005440731765702367
6RJyPIBUb56uyoTrJsDRpg,0.5843890905380249,-0.05086316913366318
5EUI9vfte75ngTHCz0ZzUQ,0.49411746859550476,-0.04820496216416359
2Z3C9kThbn6RdiBanq01lC,0.5806469917297363,-0.03253120183944702
1eGHwut1cmqxTnIK9m5yHJ,0.4644673764705658,-0.015118942596018314
0AMg7Zy6l3JJ2kj1Q4L5JW,0.48293212056159973,-0.03914027288556099
28OD3VZjWCvdG6Q5fl7LUI,0.5665505528450012,-0.05337020382285118
4YmShL36pQfCbaMHhZPXAA,0.509056806564331,-0.06101389601826668
4pY7nKcWT0Kjey8ycuW6wM,0.4795982241630554,-0.03948942944407463
0nOJziHI7tDCMJpVrKI38l,0.4944317042827606,-0.054832831025123596
3J8kAEBPeni1vUVrDVYyay,0.5830292701721191,-0.05439811199903488
5NC5GQi8BPFw6N01JB1XR6,0.5070056319236755,-0.0538935586810112
3nbn1J7nV7pAj4N5vFEShL,0.4701137840747833,-0.05785784870386124
0Yin2dl5A5LOWGnb7A20rk,0.5916220545768738,-0.06113111227750778
3eMd0xb8I2Lw7OIRiFNvCO,0.6045593023300171,-0.05884700268507004
1vW6ADRZoSXd7vvMfxmAI4,0.6054633259773254,-0.06409052014350891
1JrBltI843frcNEg9FT74Q,0.499980628490448,-0.05434439331293106
7q5UA08eXvkNrzQTbcz0LW,0.4761074185371399,-0.05792153999209404
0qnllp0SnY6u1ebzy6ZNt0,0.4778244197368622,-0.0020032483153045177
1iQuxeFmyPDfuGjspc8UKj,0.5395913124084473,-0.053092412650585175
352lhyk1bIGE5ZI1kw4gmg,0.5129831433296204,-0.0536176860332489
4uO8V0nLVm7iTPJLHi5ZlE,0.4813816249370575,-0.0019257428357377648
0fGzHcGfDLUM1ARmRnxMAs,0.5638067722320557,-0.053293466567993164
2OstPjyVM3g1BU4JwckV3b,0.49097350239753723,-0.02326239086687565
6y70mYqd5g2jMBsQ8Maoou,0.5164275169372559,-0.05647464469075203
6MtjUDXVHoNYyvvJ6IYVAt,0.582780659198761,-0.04479165002703667
3qlNZBegxaU5yre9G58N9C,0.46905288100242615,-0.05992133542895317
4NtqeQRIlISF8YlSu6zXYm,0.4817599356174469,-0.0741109773516655
1hAS3JSjOHeOTitEKlMSZ1,0.48940765857696533,-0.023511789739131927
18gcuwUwRtcsO9b4s5uHoH,0.501132071018219,-0.05796374753117561
5PitqmqwYECoO4owwePBpM,-0.5853866934776306,0.5138391256332397
5oBMyeX0QVZmRNeNyCb1YO,-0.48562541604042053,0.4221693277359009
7xm3ovXcrXWcXAifyjifWC,-0.5186790227890015,0.42855432629585266
0MaQuFkyOav01SbKFARhQF,-0.5526659488677979,0.5332534909248352
2t0zL6KRU80dVczYfhDPZs,-0.585137665271759,0.5131001472473145
4HFfI1cHi6dTkFY9Y1tabr,-0.5064034461975098,0.4139077067375183
2dGiKnFEOev9qyDvW8bAMq,-0.5511085391044617,0.4766603112220764
1b6iU8nzAEdugEbUIrCALC,-0.5724337100982666,0.49828892946243286
51yfv0kjNYGO69PjGXKWkX,-0.5795787572860718,0.5095840096473694
77u4D7eaO0T6zVby7kybyP,-0.5090309381484985,0.41632765531539917
6TOgPQO8P5ex2LMQVgwGwo,-0.5470370054244995,0.5436185002326965
5u2Bf96SjyWMKSrqAu9jUD,-0.5139713287353516,0.4249579906463623
0eEetrf262BbkHOw2LBEuV,-0.49905556440353394,0.4203149676322937
4lgDZcisljVlutaku19eqV,-0.5538853406906128,0.5402190089225769
7wAPKByejF2gAMm9PoWkXN,-0.5814269781112671,0.5283975005149841
4Gbv5QKJMcspsycJH6sZK2,-0.5354071855545044,0.45991066098213196
5sJiLlgQKBL81QCTOkoLB5,-0.5084872245788574,0.42654532194137573
4NQYfBbSguu1oBqThjeqVp,-0.5780008435249329,0.5077292323112488
4lGXye7yRWuhEb8jyaAYc2,-0.54249107837677,0.4676205515861511
37D9O4De2WL1hA6gyResgl,-0.5907124876976013,0.38209477066993713
6FKvbJrHYHMj4gf9Sdlje3,-0.4918707609176636,0.42685380578041077
0ud7ma9G6buYyqfaeGRG4Y,-0.6041930913925171,0.4737599790096283
54xrXbM3vHE6JkVqkorRdG,-0.536719024181366,0.46135756373405457
5TACsdGUvS9A9qAhRLPwjg,-0.5510787963867188,0.4766296148300171
0G5N8DyVtVAV8tmiUkfH3j,-0.5563445687294006,0.5360571146011353
6DhmNLoSSVCbfX8eVt1YUd,-0.5975098013877869,0.5027481913566589
4oS2Gik6Vo9csv7teQsPoG,-0.5591157674789429,0.4847266376018524
5PvpHmQ596TTqm5Lysejjh,-0.5165451169013977,0.4382310211658478
78vOIQRCvV9P4TyKhE4Rjg,-0.5757796764373779,0.4979432225227356
4H7MtvOMVqg7ZwQYKHSBaJ,-0.48433718085289,0.43580377101898193
3b9MUQ7uiQHhU420B6f8Ta,-0.566920816898346,0.381885290145874
6UVYOcixbbLqMYjCA65FnQ,0.6873536109924316,0.5532940626144409
6wsMVa2M6Ktea2UbnVoMvO,0.721159040927887,0.3553231656551361
5oTPGwfxpxcrREBMGv8a6L,0.6870259642601013,0.5511062741279602
2G3X3L3OWdALThn2Qz2nmz,0.7229796648025513,0.4030711352825165
